order_id,order_date,region,city,channel,customer_segment,category,product,quantity,unit_price_usd,gross_revenue_usd,discount_rate,discount_amount_usd,net_revenue_usd,cogs_usd,shipping_fulfillment_usd,payment_fee_usd,returned_flag,return_amount_usd,gross_profit_usd,net_profit_usd,month
ADH-105614,2025-10-12,South,Benin,Online,SME,Fashion,Cap,1,79.43,79.43,0.0,0.0,79.43,50.13,8.86,1.43,0,0.0,29.3,19.01,2025-10
ADH-105615,2025-10-12,East,Owerri,Online,Retail,Groceries,Noodles Pack,2,44.17,88.34,0.0,0.0,88.34,78.22,6.94,1.59,0,0.0,10.12,1.59,2025-10
ADH-105616,2025-10-12,West,Ibadan,POS,Retail,Groceries,Beverage Pack,2,40.37,80.74,0.0,0.0,80.74,67.32,0.0,0.97,0,0.0,13.42,12.45,2025-10
ADH-105617,2025-10-12,South,Port Harcourt,Wholesale,Retail,Groceries,Noodles Pack,15,40.16,602.4,0.0,0.0,602.4,546.83,0.19,4.82,0,0.0,55.57,50.56,2025-10
ADH-105618,2025-10-12,East,Onitsha,POS,Retail,Fashion,Jeans,1,53.65,53.65,0.0,0.0,53.65,30.64,0.0,0.64,0,0.0,23.01,22.37,2025-10
ADH-105619,2025-10-12,East,Owerri,Online,SME,Electronics,Smartwatch,1,41.08,41.08,0.0,0.0,41.08,31.47,6.62,0.74,0,0.0,9.61,2.25,2025-10
ADH-105620,2025-10-12,East,Aba,Online,Retail,Groceries,Detergent,2,34.82,69.64,0.0,0.0,69.64,57.95,4.08,1.25,0,0.0,11.69,6.36,2025-10
ADH-105621,2025-10-12,South,Benin,Online,SME,Health & Beauty,Body Lotion,1,65.26,65.26,0.0,0.0,65.26,41.68,10.02,1.17,1,53.14,23.58,-40.75,2025-10
ADH-105622,2025-10-12,North,Jos,Online,Retail,Groceries,Beverage Pack,1,45.86,45.86,0.0,0.0,45.86,41.12,7.41,0.83,0,0.0,4.74,-3.5,2025-10
ADH-105623,2025-10-12,North,Jos,Online,Retail,Fashion,Sneakers,2,72.22,144.44,0.0,0.0,144.44,79.18,5.69,2.6,0,0.0,65.26,56.97,2025-10
ADH-105624,2025-10-12,East,Onitsha,Online,SME,Groceries,Noodles Pack,2,32.87,65.74,0.0,0.0,65.74,55.35,4.76,1.18,0,0.0,10.39,4.45,2025-10
ADH-105625,2025-10-13,South,Uyo,POS,Retail,Groceries,Noodles Pack,3,41.99,125.97,0.077,9.7,116.27,96.32,0.0,1.4,0,0.0,19.95,18.55,2025-10
ADH-105626,2025-10-13,North,Kano,Online,Retail,Home & Kitchen,Cookware Set,1,122.73,122.73,0.0,0.0,122.73,81.24,5.75,2.21,0,0.0,41.49,33.53,2025-10
ADH-105627,2025-10-13,North,Kano,POS,SME,Electronics,Earbuds,1,56.25,56.25,0.0,0.0,56.25,41.4,0.0,0.68,0,0.0,14.85,14.17,2025-10
ADH-105628,2025-10-13,North,Kaduna,POS,Retail,Groceries,Detergent,2,35.46,70.92,0.0,0.0,70.92,61.12,0.0,0.85,0,0.0,9.8,8.95,2025-10
ADH-105629,2025-10-13,East,Onitsha,POS,Corporate,Groceries,Cooking Oil,2,12.04,24.08,0.0,0.0,24.08,21.12,0.0,0.29,0,0.0,2.96,2.67,2025-10
ADH-105630,2025-10-13,South,Port Harcourt,Wholesale,Retail,Electronics,Power Bank,5,91.37,456.85,0.0,0.0,456.85,332.89,2.01,3.65,0,0.0,123.96,118.3,2025-10
ADH-105631,2025-10-13,East,Onitsha,Online,Retail,Groceries,Detergent,2,37.44,74.88,0.0,0.0,74.88,69.6,6.5,1.35,0,0.0,5.28,-2.57,2025-10
ADH-105632,2025-10-13,South,Uyo,Online,Retail,Electronics,Smartwatch,1,66.27,66.27,0.0,0.0,66.27,51.24,5.93,1.19,0,0.0,15.03,7.91,2025-10
ADH-105633,2025-10-13,South,Uyo,Wholesale,Retail,Fashion,Cap,8,14.62,116.96,0.0,0.0,116.96,73.28,1.71,0.94,0,0.0,43.68,41.03,2025-10
ADH-105634,2025-10-13,South,Port Harcourt,POS,SME,Health & Beauty,Face Wash,2,48.96,97.92,0.0,0.0,97.92,66.34,0.0,1.18,0,0.0,31.58,30.4,2025-10
ADH-105635,2025-10-13,South,Warri,POS,Retail,Groceries,Beverage Pack,3,32.8,98.4,0.0,0.0,98.4,90.18,0.0,1.18,0,0.0,8.22,7.04,2025-10
ADH-105636,2025-10-13,East,Onitsha,Online,Retail,Fashion,T-Shirt,1,61.31,61.31,0.082,5.03,56.28,36.26,5.98,1.01,0,0.0,20.02,13.03,2025-10
ADH-105637,2025-10-13,West,Ibadan,POS,Retail,Fashion,Sneakers,1,79.63,79.63,0.085,6.77,72.86,40.7,0.0,0.87,0,0.0,32.16,31.29,2025-10
ADH-105638,2025-10-13,North,Abuja,Online,SME,Health & Beauty,Perfume,1,62.04,62.04,0.0,0.0,62.04,49.17,5.28,1.12,0,0.0,12.87,6.47,2025-10
ADH-105639,2025-10-13,West,Abeokuta,POS,Retail,Home & Kitchen,Blender,1,30.64,30.64,0.0,0.0,30.64,25.29,0.0,0.37,0,0.0,5.35,4.98,2025-10
ADH-105640,2025-10-13,South,Warri,POS,Retail,Groceries,Detergent,1,15.99,15.99,0.0,0.0,15.99,13.33,0.0,0.19,0,0.0,2.66,2.47,2025-10
ADH-105641,2025-10-13,West,Ibadan,Online,Retail,Health & Beauty,Toiletries Set,2,71.78,143.56,0.0,0.0,143.56,80.93,8.76,2.58,0,0.0,62.63,51.29,2025-10
ADH-105642,2025-10-14,North,Kaduna,Wholesale,Retail,Groceries,Noodles Pack,12,46.17,554.04,0.0,0.0,554.04,497.17,1.5,4.43,0,0.0,56.87,50.94,2025-10
ADH-105643,2025-10-14,East,Onitsha,POS,Retail,Groceries,Cooking Oil,1,10.46,10.46,0.0,0.0,10.46,8.9,0.0,0.13,0,0.0,1.56,1.43,2025-10
ADH-105644,2025-10-14,South,Warri,Wholesale,SME,Health & Beauty,Perfume,15,67.06,1005.9,0.0,0.0,1005.9,747.38,0.38,8.05,0,0.0,258.52,250.09,2025-10
ADH-105645,2025-10-14,South,Port Harcourt,POS,SME,Electronics,Power Bank,1,35.84,35.84,0.0,0.0,35.84,25.44,0.0,0.43,0,0.0,10.4,9.97,2025-10
ADH-105646,2025-10-14,South,Benin,Wholesale,SME,Electronics,Earbuds,10,91.53,915.3,0.0,0.0,915.3,609.95,1.28,7.32,0,0.0,305.35,296.75,2025-10
ADH-105647,2025-10-14,East,Enugu,Online,Corporate,Fashion,Sneakers,1,85.57,85.57,0.0,0.0,85.57,60.21,4.1,1.54,0,0.0,25.36,19.72,2025-10
ADH-105648,2025-10-14,East,Owerri,POS,Retail,Groceries,Noodles Pack,3,26.6,79.8,0.0,0.0,79.8,72.77,0.0,0.96,0,0.0,7.03,6.07,2025-10
ADH-105649,2025-10-14,East,Aba,POS,Corporate,Fashion,Sneakers,2,72.39,144.78,0.0,0.0,144.78,99.13,0.0,1.74,0,0.0,45.65,43.91,2025-10
ADH-105650,2025-10-14,North,Kano,Online,Retail,Electronics,Bluetooth Speaker,1,82.9,82.9,0.058,4.81,78.09,63.96,6.48,1.41,0,0.0,14.13,6.24,2025-10
ADH-105651,2025-10-14,North,Abuja,Online,Retail,Electronics,Smartwatch,1,108.76,108.76,0.0,0.0,108.76,80.77,5.35,1.96,0,0.0,27.99,20.68,2025-10
ADH-105652,2025-10-14,South,Uyo,Online,Retail,Groceries,Cooking Oil,1,7.65,7.65,0.0,0.0,7.65,6.95,5.28,0.14,0,0.0,0.7,-4.72,2025-10
ADH-105653,2025-10-14,East,Enugu,Online,Retail,Fashion,Jeans,2,61.77,123.54,0.043,5.31,118.23,62.64,6.84,2.13,0,0.0,55.59,46.62,2025-10
ADH-105654,2025-10-14,West,Ibadan,Online,Corporate,Groceries,Rice 5kg,3,42.78,128.34,0.0,0.0,128.34,115.25,5.54,2.31,0,0.0,13.09,5.24,2025-10
ADH-105655,2025-10-14,South,Port Harcourt,POS,Retail,Electronics,Phone Accessory,2,83.53,167.06,0.0,0.0,167.06,134.98,0.0,2.0,0,0.0,32.08,30.08,2025-10
ADH-105656,2025-10-14,North,Abuja,Online,SME,Fashion,Cap,1,22.98,22.98,0.0,0.0,22.98,16.04,5.07,0.41,0,0.0,6.94,1.46,2025-10
ADH-105657,2025-10-14,South,Benin,Wholesale,Retail,Groceries,Beverage Pack,8,15.27,122.16,0.0,0.0,122.16,112.84,0.08,0.98,0,0.0,9.32,8.26,2025-10
ADH-105658,2025-10-14,North,Jos,POS,Retail,Groceries,Noodles Pack,1,29.99,29.99,0.0,0.0,29.99,27.9,0.0,0.36,0,0.0,2.09,1.73,2025-10
ADH-105659,2025-10-14,East,Owerri,Online,SME,Groceries,Beverage Pack,2,30.79,61.58,0.0,0.0,61.58,50.58,7.86,1.11,0,0.0,11.0,2.03,2025-10
ADH-105660,2025-10-15,North,Kaduna,POS,Retail,Groceries,Noodles Pack,1,44.29,44.29,0.0,0.0,44.29,40.57,0.0,0.53,0,0.0,3.72,3.19,2025-10
ADH-105661,2025-10-15,West,Ilorin,Online,Retail,Electronics,Power Bank,1,53.28,53.28,0.0,0.0,53.28,41.72,4.17,0.96,0,0.0,11.56,6.43,2025-10
ADH-105662,2025-10-15,West,Ibadan,Online,Retail,Groceries,Rice 5kg,3,29.39,88.17,0.0,0.0,88.17,75.42,10.46,1.59,0,0.0,12.75,0.7,2025-10
ADH-105663,2025-10-15,East,Aba,Wholesale,SME,Electronics,Earbuds,8,20.73,165.84,0.0,0.0,165.84,110.0,1.86,1.33,0,0.0,55.84,52.65,2025-10
ADH-105664,2025-10-15,North,Kano,Online,SME,Fashion,Jeans,1,58.66,58.66,0.0,0.0,58.66,32.01,6.2,1.06,0,0.0,26.65,19.39,2025-10
ADH-105665,2025-10-15,West,Lagos,Online,SME,Groceries,Beverage Pack,1,27.39,27.39,0.074,2.03,25.36,22.98,4.87,0.46,0,0.0,2.38,-2.95,2025-10
ADH-105666,2025-10-15,West,Ilorin,Online,Corporate,Fashion,Jeans,1,82.71,82.71,0.042,3.47,79.24,58.43,6.78,1.43,0,0.0,20.81,12.6,2025-10
ADH-105667,2025-10-15,South,Benin,Online,Retail,Groceries,Rice 5kg,4,52.36,209.44,0.0,0.0,209.44,186.89,4.57,3.77,0,0.0,22.55,14.21,2025-10
ADH-105668,2025-10-15,East,Onitsha,POS,Retail,Home & Kitchen,Bedsheet,2,143.68,287.36,0.0,0.0,287.36,224.1,0.0,3.45,0,0.0,63.26,59.81,2025-10
ADH-105669,2025-10-15,East,Enugu,Online,Retail,Groceries,Noodles Pack,2,10.0,20.0,0.026,0.52,19.48,16.65,6.23,0.35,0,0.0,2.83,-3.75,2025-10
ADH-105670,2025-10-15,West,Ilorin,Online,Retail,Electronics,Smartwatch,1,92.98,92.98,0.0,0.0,92.98,70.96,5.19,1.67,0,0.0,22.02,15.16,2025-10
ADH-105671,2025-10-15,North,Kano,Online,Retail,Fashion,Sneakers,2,88.03,176.06,0.0,0.0,176.06,105.39,3.78,3.17,0,0.0,70.67,63.72,2025-10
ADH-105672,2025-10-15,East,Enugu,Online,Retail,Groceries,Rice 5kg,1,52.64,52.64,0.021,1.11,51.53,44.34,7.15,0.93,0,0.0,7.19,-0.89,2025-10
ADH-105673,2025-10-15,West,Lagos,Online,SME,Groceries,Noodles Pack,2,23.73,47.46,0.0,0.0,47.46,44.01,4.57,0.85,0,0.0,3.45,-1.97,2025-10
ADH-105674,2025-10-16,North,Kano,Wholesale,Retail,Fashion,Cap,10,51.62,516.2,0.0,0.0,516.2,303.28,2.11,4.13,0,0.0,212.92,206.68,2025-10
ADH-105675,2025-10-16,East,Aba,Online,Retail,Groceries,Beverage Pack,1,13.13,13.13,0.0,0.0,13.13,10.83,3.97,0.24,1,9.37,2.3,-11.28,2025-10
ADH-105676,2025-10-16,South,Benin,Wholesale,SME,Fashion,Cap,8,11.78,94.24,0.0,0.0,94.24,51.79,0.15,0.75,0,0.0,42.45,41.55,2025-10
ADH-105677,2025-10-16,West,Ibadan,Online,SME,Groceries,Detergent,2,46.6,93.2,0.0,0.0,93.2,80.59,6.31,1.68,0,0.0,12.61,4.62,2025-10
ADH-105678,2025-10-16,East,Aba,POS,Corporate,Fashion,Handbag,1,38.96,38.96,0.0,0.0,38.96,25.0,0.0,0.47,0,0.0,13.96,13.49,2025-10
ADH-105679,2025-10-16,South,Benin,Online,SME,Health & Beauty,Toiletries Set,1,10.39,10.39,0.0,0.0,10.39,7.07,6.69,0.19,0,0.0,3.32,-3.56,2025-10
ADH-105680,2025-10-16,North,Abuja,Online,SME,Fashion,Cap,1,83.93,83.93,0.0,0.0,83.93,50.95,10.19,1.51,0,0.0,32.98,21.28,2025-10
ADH-105681,2025-10-16,East,Enugu,Online,Retail,Electronics,Bluetooth Speaker,1,36.26,36.26,0.053,1.92,34.34,23.61,4.22,0.62,0,0.0,10.73,5.89,2025-10
ADH-105682,2025-10-16,West,Ilorin,Online,Corporate,Home & Kitchen,Bedsheet,1,118.31,118.31,0.0,0.0,118.31,78.15,5.07,2.13,0,0.0,40.16,32.96,2025-10
ADH-105683,2025-10-16,East,Enugu,Online,Retail,Fashion,T-Shirt,1,86.63,86.63,0.0,0.0,86.63,55.48,3.96,1.56,0,0.0,31.15,25.63,2025-10
ADH-105684,2025-10-16,North,Kaduna,Online,Retail,Home & Kitchen,Blender,3,110.28,330.84,0.0,0.0,330.84,240.11,4.35,5.96,0,0.0,90.73,80.42,2025-10
ADH-105685,2025-10-16,West,Ibadan,Online,Retail,Fashion,Cap,2,43.61,87.22,0.0,0.0,87.22,62.0,4.85,1.57,0,0.0,25.22,18.8,2025-10
ADH-105686,2025-10-16,East,Enugu,Wholesale,SME,Groceries,Detergent,15,16.2,243.0,0.0,0.0,243.0,225.24,0.47,1.94,0,0.0,17.76,15.35,2025-10
ADH-105687,2025-10-16,West,Abeokuta,Online,Retail,Electronics,Earbuds,3,60.39,181.17,0.0,0.0,181.17,143.8,7.86,3.26,0,0.0,37.37,26.25,2025-10
ADH-105688,2025-10-16,North,Jos,POS,Corporate,Home & Kitchen,Cookware Set,2,101.31,202.62,0.0,0.0,202.62,137.22,0.0,2.43,0,0.0,65.4,62.97,2025-10
ADH-105689,2025-10-16,West,Ibadan,Online,Retail,Health & Beauty,Perfume,1,16.1,16.1,0.0,0.0,16.1,12.25,5.02,0.29,0,0.0,3.85,-1.46,2025-10
ADH-105690,2025-10-16,South,Uyo,Online,SME,Groceries,Noodles Pack,3,23.22,69.66,0.0,0.0,69.66,64.41,9.48,1.25,0,0.0,5.25,-5.48,2025-10
ADH-105691,2025-10-16,North,Kaduna,POS,Corporate,Electronics,Bluetooth Speaker,1,18.97,18.97,0.0,0.0,18.97,13.36,0.0,0.23,0,0.0,5.61,5.38,2025-10
ADH-105692,2025-10-16,West,Abeokuta,Online,Retail,Home & Kitchen,Kettle,1,115.16,115.16,0.0,0.0,115.16,88.02,8.75,2.07,0,0.0,27.14,16.32,2025-10
ADH-105693,2025-10-16,North,Kano,Online,SME,Groceries,Rice 5kg,1,51.34,51.34,0.0,0.0,51.34,42.96,4.26,0.92,0,0.0,8.38,3.2,2025-10
ADH-105694,2025-10-16,East,Onitsha,Online,SME,Home & Kitchen,Kettle,1,37.03,37.03,0.069,2.56,34.47,21.95,7.89,0.62,0,0.0,12.52,4.01,2025-10
ADH-105695,2025-10-16,West,Abeokuta,Online,SME,Electronics,Power Bank,1,50.39,50.39,0.0,0.0,50.39,35.75,6.21,0.91,0,0.0,14.64,7.52,2025-10
ADH-105696,2025-10-17,East,Aba,POS,SME,Health & Beauty,Body Lotion,1,66.04,66.04,0.0,0.0,66.04,38.75,0.0,0.79,0,0.0,27.29,26.5,2025-10
ADH-105697,2025-10-17,West,Abeokuta,Online,Retail,Fashion,T-Shirt,2,35.99,71.98,0.0,0.0,71.98,42.39,4.68,1.3,0,0.0,29.59,23.61,2025-10
ADH-105698,2025-10-17,East,Aba,Wholesale,Retail,Health & Beauty,Body Lotion,12,79.9,958.8,0.0,0.0,958.8,584.18,1.63,7.67,0,0.0,374.62,365.32,2025-10
ADH-105699,2025-10-17,East,Onitsha,Online,Retail,Electronics,Power Bank,1,94.84,94.84,0.0,0.0,94.84,73.45,3.71,1.71,0,0.0,21.39,15.97,2025-10
ADH-105700,2025-10-17,South,Benin,Online,Retail,Fashion,Sneakers,1,55.34,55.34,0.0,0.0,55.34,38.82,6.47,1.0,0,0.0,16.52,9.05,2025-10
ADH-105701,2025-10-17,North,Kaduna,POS,Retail,Groceries,Cooking Oil,3,43.06,129.18,0.0,0.0,129.18,109.69,0.0,1.55,0,0.0,19.49,17.94,2025-10
ADH-105702,2025-10-17,East,Aba,Online,Retail,Groceries,Rice 5kg,1,52.58,52.58,0.0,0.0,52.58,43.26,6.85,0.95,0,0.0,9.32,1.52,2025-10
ADH-105703,2025-10-17,South,Warri,Online,Corporate,Health & Beauty,Toiletries Set,1,52.95,52.95,0.0,0.0,52.95,37.64,4.18,0.95,0,0.0,15.31,10.18,2025-10
ADH-105704,2025-10-17,North,Abuja,POS,Retail,Groceries,Detergent,2,36.13,72.26,0.0,0.0,72.26,66.44,0.0,0.87,0,0.0,5.82,4.95,2025-10
ADH-105705,2025-10-17,South,Port Harcourt,POS,Retail,Groceries,Beverage Pack,1,44.46,44.46,0.0,0.0,44.46,38.08,0.0,0.53,0,0.0,6.38,5.85,2025-10
ADH-105706,2025-10-17,West,Lagos,POS,Retail,Home & Kitchen,Extension Cable,2,145.68,291.36,0.031,9.03,282.33,219.22,0.0,3.39,0,0.0,63.11,59.72,2025-10
ADH-105707,2025-10-17,East,Onitsha,POS,SME,Home & Kitchen,Extension Cable,1,48.58,48.58,0.0,0.0,48.58,38.42,0.0,0.58,0,0.0,10.16,9.58,2025-10
ADH-105708,2025-10-17,North,Abuja,Wholesale,Corporate,Home & Kitchen,Blender,12,35.71,428.52,0.0,0.0,428.52,305.85,1.05,3.43,0,0.0,122.67,118.19,2025-10
ADH-105709,2025-10-17,East,Enugu,Online,Retail,Home & Kitchen,Extension Cable,2,137.79,275.58,0.0,0.0,275.58,219.93,6.77,4.96,0,0.0,55.65,43.92,2025-10
ADH-105710,2025-10-17,South,Benin,POS,SME,Electronics,Power Bank,3,35.26,105.78,0.0,0.0,105.78,73.04,0.0,1.27,0,0.0,32.74,31.47,2025-10
ADH-105711,2025-10-18,East,Onitsha,Wholesale,Retail,Groceries,Rice 5kg,5,14.04,70.2,0.0,0.0,70.2,59.92,1.63,0.56,0,0.0,10.28,8.09,2025-10
ADH-105712,2025-10-18,West,Ilorin,Online,Retail,Groceries,Beverage Pack,2,41.09,82.18,0.04,3.29,78.89,69.3,7.39,1.42,0,0.0,9.59,0.78,2025-10
ADH-105713,2025-10-18,East,Onitsha,Online,Retail,Fashion,Cap,1,59.45,59.45,0.0,0.0,59.45,33.68,5.17,1.07,0,0.0,25.77,19.53,2025-10
ADH-105714,2025-10-18,East,Onitsha,Wholesale,Retail,Groceries,Rice 5kg,10,46.2,462.0,0.0,0.0,462.0,396.41,1.17,3.7,0,0.0,65.59,60.72,2025-10
ADH-105715,2025-10-18,South,Warri,Online,Retail,Home & Kitchen,Blender,1,41.82,41.82,0.0,0.0,41.82,34.68,5.56,0.75,0,0.0,7.14,0.83,2025-10
ADH-105716,2025-10-18,North,Kaduna,Online,Retail,Fashion,Handbag,2,41.47,82.94,0.0,0.0,82.94,44.57,4.78,1.49,0,0.0,38.37,32.1,2025-10
ADH-105717,2025-10-18,South,Uyo,Online,Retail,Groceries,Rice 5kg,3,44.43,133.29,0.0,0.0,133.29,113.13,5.34,2.4,1,113.26,20.16,-100.84,2025-10
ADH-105718,2025-10-18,North,Kano,POS,Retail,Fashion,Sneakers,1,32.89,32.89,0.0,0.0,32.89,23.5,0.0,0.39,0,0.0,9.39,9.0,2025-10
ADH-105719,2025-10-18,West,Ilorin,Wholesale,Retail,Health & Beauty,Perfume,15,10.58,158.7,0.0,0.0,158.7,126.03,2.47,1.27,0,0.0,32.67,28.93,2025-10
ADH-105720,2025-10-18,North,Kano,Online,Retail,Home & Kitchen,Blender,1,102.39,102.39,0.0,0.0,102.39,62.61,8.17,1.84,0,0.0,39.78,29.77,2025-10
ADH-105721,2025-10-18,North,Kano,POS,SME,Electronics,Power Bank,1,95.36,95.36,0.0,0.0,95.36,74.33,0.0,1.14,0,0.0,21.03,19.89,2025-10
ADH-105722,2025-10-18,East,Onitsha,Online,SME,Groceries,Beverage Pack,2,49.9,99.8,0.0,0.0,99.8,83.0,4.48,1.8,0,0.0,16.8,10.52,2025-10
ADH-105723,2025-10-18,South,Benin,POS,Retail,Fashion,Handbag,1,76.44,76.44,0.0,0.0,76.44,46.3,0.0,0.92,0,0.0,30.14,29.22,2025-10
ADH-105724,2025-10-18,East,Aba,POS,SME,Fashion,Jeans,1,74.77,74.77,0.0,0.0,74.77,51.57,0.0,0.9,0,0.0,23.2,22.3,2025-10
ADH-105725,2025-10-18,West,Abeokuta,Online,Corporate,Groceries,Rice 5kg,1,28.0,28.0,0.055,1.54,26.46,24.31,7.17,0.48,0,0.0,2.15,-5.5,2025-10
ADH-105726,2025-10-18,North,Kaduna,POS,SME,Health & Beauty,Hair Care,1,72.56,72.56,0.0,0.0,72.56,47.65,0.0,0.87,0,0.0,24.91,24.04,2025-10
ADH-105727,2025-10-18,West,Abeokuta,Online,SME,Groceries,Beverage Pack,2,7.13,14.26,0.0,0.0,14.26,13.06,4.9,0.26,0,0.0,1.2,-3.96,2025-10
ADH-105728,2025-10-18,West,Ibadan,POS,SME,Health & Beauty,Hair Care,1,74.94,74.94,0.0,0.0,74.94,56.19,0.0,0.9,0,0.0,18.75,17.85,2025-10
ADH-105729,2025-10-18,West,Ilorin,POS,SME,Home & Kitchen,Cookware Set,1,138.68,138.68,0.0,0.0,138.68,92.4,0.0,1.66,0,0.0,46.28,44.62,2025-10
ADH-105730,2025-10-19,South,Benin,Online,Retail,Electronics,Smartwatch,2,28.31,56.62,0.09,5.1,51.52,41.87,5.3,0.93,0,0.0,9.65,3.42,2025-10
ADH-105731,2025-10-19,East,Owerri,Online,Corporate,Home & Kitchen,Kettle,1,84.16,84.16,0.0,0.0,84.16,64.58,5.02,1.51,0,0.0,19.58,13.05,2025-10
ADH-105732,2025-10-19,South,Uyo,POS,Retail,Fashion,Jeans,2,26.63,53.26,0.0,0.0,53.26,34.51,0.0,0.64,0,0.0,18.75,18.11,2025-10
ADH-105733,2025-10-19,North,Abuja,Online,Retail,Electronics,Smartwatch,3,45.64,136.92,0.0,0.0,136.92,96.49,6.21,2.46,0,0.0,40.43,31.76,2025-10
ADH-105734,2025-10-19,South,Warri,POS,SME,Groceries,Noodles Pack,1,39.73,39.73,0.0,0.0,39.73,34.54,0.0,0.48,0,0.0,5.19,4.71,2025-10
ADH-105735,2025-10-19,North,Jos,POS,SME,Fashion,Sneakers,1,39.47,39.47,0.0,0.0,39.47,23.07,0.0,0.47,0,0.0,16.4,15.93,2025-10
ADH-105736,2025-10-19,East,Owerri,POS,Retail,Fashion,Jeans,1,67.56,67.56,0.0,0.0,67.56,36.41,0.0,0.81,0,0.0,31.15,30.34,2025-10
ADH-105737,2025-10-19,West,Ibadan,Online,Retail,Groceries,Cooking Oil,3,14.44,43.32,0.056,2.43,40.89,37.85,6.47,0.74,0,0.0,3.04,-4.17,2025-10
ADH-105738,2025-10-19,North,Kaduna,POS,Retail,Home & Kitchen,Bedsheet,2,106.86,213.72,0.0,0.0,213.72,173.87,0.0,2.56,0,0.0,39.85,37.29,2025-10
ADH-105739,2025-10-19,East,Onitsha,Online,Corporate,Groceries,Detergent,2,8.39,16.78,0.0,0.0,16.78,15.3,4.79,0.3,0,0.0,1.48,-3.61,2025-10
ADH-105740,2025-10-19,North,Abuja,POS,SME,Fashion,T-Shirt,1,24.37,24.37,0.0,0.0,24.37,14.36,0.0,0.29,0,0.0,10.01,9.72,2025-10
ADH-105741,2025-10-19,North,Kano,Online,Retail,Home & Kitchen,Blender,1,139.64,139.64,0.0,0.0,139.64,105.78,4.45,2.51,0,0.0,33.86,26.9,2025-10
ADH-105742,2025-10-19,North,Kaduna,Wholesale,Retail,Health & Beauty,Perfume,15,9.43,141.45,0.0,0.0,141.45,89.35,0.02,1.13,0,0.0,52.1,50.95,2025-10
ADH-105743,2025-10-19,West,Ibadan,POS,Retail,Groceries,Detergent,1,23.59,23.59,0.0,0.0,23.59,21.2,0.0,0.28,0,0.0,2.39,2.11,2025-10
ADH-105744,2025-10-19,North,Abuja,Online,Retail,Fashion,Jeans,1,43.78,43.78,0.0,0.0,43.78,31.5,5.0,0.79,0,0.0,12.28,6.49,2025-10
ADH-105745,2025-10-19,North,Kaduna,Wholesale,Retail,Home & Kitchen,Kettle,5,21.12,105.6,0.0,0.0,105.6,85.36,2.12,0.84,0,0.0,20.24,17.28,2025-10
ADH-105746,2025-10-19,West,Abeokuta,POS,Retail,Home & Kitchen,Blender,1,99.41,99.41,0.0,0.0,99.41,83.86,0.0,1.19,0,0.0,15.55,14.36,2025-10
ADH-105747,2025-10-19,West,Lagos,Online,Retail,Health & Beauty,Hair Care,2,69.87,139.74,0.0,0.0,139.74,77.04,7.85,2.52,0,0.0,62.7,52.33,2025-10
ADH-105748,2025-10-19,East,Aba,POS,Retail,Groceries,Detergent,1,8.82,8.82,0.0,0.0,8.82,7.8,0.0,0.11,0,0.0,1.02,0.91,2025-10
ADH-105749,2025-10-19,South,Port Harcourt,Online,Corporate,Electronics,Bluetooth Speaker,1,40.95,40.95,0.055,2.25,38.7,25.92,4.54,0.7,0,0.0,12.78,7.54,2025-10
ADH-105750,2025-10-19,East,Onitsha,Online,Retail,Home & Kitchen,Bedsheet,1,50.16,50.16,0.0,0.0,50.16,31.3,5.31,0.9,0,0.0,18.86,12.65,2025-10
ADH-105751,2025-10-19,South,Port Harcourt,Wholesale,Retail,Groceries,Cooking Oil,10,47.53,475.3,0.0,0.0,475.3,408.09,0.74,3.8,0,0.0,67.21,62.67,2025-10
ADH-105752,2025-10-19,North,Kaduna,Online,SME,Electronics,Bluetooth Speaker,1,61.61,61.61,0.0,0.0,61.61,45.27,7.31,1.11,0,0.0,16.34,7.92,2025-10
ADH-105753,2025-10-19,North,Kano,POS,SME,Electronics,Bluetooth Speaker,1,77.3,77.3,0.0,0.0,77.3,58.63,0.0,0.93,0,0.0,18.67,17.74,2025-10
ADH-105754,2025-10-19,South,Uyo,Online,Retail,Groceries,Cooking Oil,1,31.66,31.66,0.0,0.0,31.66,27.45,4.95,0.57,0,0.0,4.21,-1.31,2025-10
ADH-105755,2025-10-19,South,Uyo,POS,SME,Groceries,Beverage Pack,3,38.74,116.22,0.0,0.0,116.22,97.02,0.0,1.39,0,0.0,19.2,17.81,2025-10
ADH-105756,2025-10-19,West,Lagos,Online,SME,Groceries,Noodles Pack,2,25.96,51.92,0.0,0.0,51.92,46.81,9.54,0.93,0,0.0,5.11,-5.36,2025-10
ADH-105757,2025-10-19,West,Lagos,Wholesale,Retail,Groceries,Detergent,8,18.26,146.08,0.05,7.3,138.78,129.65,0.68,1.11,0,0.0,9.13,7.34,2025-10
ADH-105758,2025-10-19,South,Benin,Online,Corporate,Home & Kitchen,Blender,1,133.38,133.38,0.0,0.0,133.38,82.15,7.4,2.4,0,0.0,51.23,41.43,2025-10
ADH-105759,2025-10-20,North,Kaduna,POS,SME,Health & Beauty,Body Lotion,1,19.57,19.57,0.0,0.0,19.57,11.94,0.0,0.23,0,0.0,7.63,7.4,2025-10
ADH-105760,2025-10-20,North,Kano,Online,SME,Groceries,Noodles Pack,2,10.4,20.8,0.0,0.0,20.8,17.06,4.21,0.37,0,0.0,3.74,-0.84,2025-10
